ID,DATA_LAYER,SRC_STM_NM,FIELD_NM,TBL_NM,FIELD_CODE,FIELD_DESC,FLD_LENGTH,FLD_SEQ_NUM,DATA_TP,JIE_BUCKET_KEY_FLAG,BUCKET_KEY_FLAG,PARTITION_KEY_FLAG,PRIMARY_KEY_FLAG,FLD_SCALE,ROW_KEY_SEQ_NUM,IS_NULL,IS_AMOUNT,IS_CODE,LST_UPDT_DT,VERSION,TB_ID,PARTION_WAY,IS_ENABLE
6572,,EBNK,IFL_PAYBANKNAME,PB_INTERBANKTRAN_FLOW,IFL_PAYBANKNAME,付款方开户行名称,300,10,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6573,,EBNK,IFL_BATCHNO,PB_INTERBANKTRAN_FLOW,IFL_BATCHNO,批次号,20,1,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6574,,EBNK,IFL_CSTNO,PB_INTERBANKTRAN_FLOW,IFL_CSTNO,网银客户号,10,2,VARCHAR,,,,,,,Y,,1,,,1,NONE,1
6575,,EBNK,IFL_OPRNO,PB_INTERBANKTRAN_FLOW,IFL_OPRNO,录入员编号,6,3,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6576,,EBNK,IFL_OPRNAME,PB_INTERBANKTRAN_FLOW,IFL_OPRNAME,录入员姓名,60,4,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6577,,EBNK,IFL_BSNCODE,PB_INTERBANKTRAN_FLOW,IFL_BSNCODE,交易代码,6,5,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6578,,EBNK,IFL_TYPE,PB_INTERBANKTRAN_FLOW,IFL_TYPE,转账类型,10,6,VARCHAR,,,,,,,Y,,1,,,1,NONE,1
6579,,EBNK,IFL_PAYNODE,PB_INTERBANKTRAN_FLOW,IFL_PAYNODE,付款方网点,10,11,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6580,,EBNK,IFL_RCVACC,PB_INTERBANKTRAN_FLOW,IFL_RCVACC,收款方账号,32,12,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6581,,EBNK,IFL_RCVNAME,PB_INTERBANKTRAN_FLOW,IFL_RCVNAME,收款方户名,300,13,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6582,,EBNK,IFL_RCVBANKNO,PB_INTERBANKTRAN_FLOW,IFL_RCVBANKNO,收款方开户行号,300,14,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6583,,EBNK,IFL_RCVBANKNAME,PB_INTERBANKTRAN_FLOW,IFL_RCVBANKNAME,收款方开户行名称,300,15,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6584,,EBNK,IFL_CRYTYP,PB_INTERBANKTRAN_FLOW,IFL_CRYTYP,交易币种,3,16,VARCHAR,,,,,,,Y,,1,,,1,NONE,1
6585,,EBNK,IFL_TRANAMT,PB_INTERBANKTRAN_FLOW,IFL_TRANAMT,交易金额,18,17,DECIMAL,,,,,,,Y,1,,,,1,NONE,1
6586,,EBNK,IFL_HOSTCODE,PB_INTERBANKTRAN_FLOW,IFL_HOSTCODE,主机返回码,20,30,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6587,,EBNK,IFL_PURPOSE,PB_INTERBANKTRAN_FLOW,IFL_PURPOSE,转账用途,60,18,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6588,,EBNK,IFL_USERREM,PB_INTERBANKTRAN_FLOW,IFL_USERREM,用户备注,600,19,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6589,,EBNK,IFL_BANKREM,PB_INTERBANKTRAN_FLOW,IFL_BANKREM,银行备注,600,20,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6590,,EBNK,IFL_DEALTIME,PB_INTERBANKTRAN_FLOW,IFL_DEALTIME,预约时间,14,21,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6591,,EBNK,IFL_ALLCHARGEFEE,PB_INTERBANKTRAN_FLOW,IFL_ALLCHARGEFEE,应收手续费,18,22,DECIMAL,,,,,,,Y,,,,,1,NONE,1
6592,,EBNK,IFL_ACTUALCHARGEFEE,PB_INTERBANKTRAN_FLOW,IFL_ACTUALCHARGEFEE,实收手续费,18,23,DECIMAL,,,,,,,Y,1,,,,1,NONE,1
6593,,EBNK,IFL_FEE2,PB_INTERBANKTRAN_FLOW,IFL_FEE2,费用2,18,24,DECIMAL,,,,,,,Y,,,,,1,NONE,1
6594,,EBNK,IFL_FEE3,PB_INTERBANKTRAN_FLOW,IFL_FEE3,费用3,18,25,DECIMAL,,,,,,,Y,,,,,1,NONE,1
6595,,EBNK,IFL_TRANCHANNEL,PB_INTERBANKTRAN_FLOW,IFL_TRANCHANNEL,加急标志,3,26,VARCHAR,,,,,,,Y,,1,,,1,NONE,1
6596,,EBNK,IFL_SUBMITTIME,PB_INTERBANKTRAN_FLOW,IFL_SUBMITTIME,录入时间,14,27,CHARACTER,,,,,,,Y,,,,,1,NONE,1
6597,,EBNK,IFL_CHKCODE,PB_INTERBANKTRAN_FLOW,IFL_CHKCODE,流水校验码,30,28,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6598,,EBNK,IFL_AUTHMODE,PB_INTERBANKTRAN_FLOW,IFL_AUTHMODE,授权模式,10,29,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6599,,EBNK,IFL_HOSTERRORMSG,PB_INTERBANKTRAN_FLOW,IFL_HOSTERRORMSG,主机返回错误描述,300,31,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6600,,EBNK,IFL_SENDTIME,PB_INTERBANKTRAN_FLOW,IFL_SENDTIME,交易发送主机时间,14,32,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6601,,EBNK,IFL_STT,PB_INTERBANKTRAN_FLOW,IFL_STT,指令状态,2,33,CHARACTER,,,,,,,N,,1,,,1,NONE,1
6602,,EBNK,IFL_PAYACCTYPE,PB_INTERBANKTRAN_FLOW,IFL_PAYACCTYPE,付款人账户类型,4,34,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6603,,EBNK,IFL_PAYACCPWD,PB_INTERBANKTRAN_FLOW,IFL_PAYACCPWD,付款人账户密码,16,35,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6604,,EBNK,IFL_POSTSCRIPT,PB_INTERBANKTRAN_FLOW,IFL_POSTSCRIPT,附言,160,36,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6605,,EBNK,IFL_PAYEEACCTYPE,PB_INTERBANKTRAN_FLOW,IFL_PAYEEACCTYPE,收款人账户类型,2,37,CHARACTER,,,,,,,Y,,,,,1,NONE,1
6606,,EBNK,IFL_AUTHENTICATIONTYPE,PB_INTERBANKTRAN_FLOW,IFL_AUTHENTICATIONTYPE,认证方式,4,38,CHARACTER,,,,,,,Y,,,,,1,NONE,1
6607,,EBNK,IFL_AUTHENTICATIONINFO,PB_INTERBANKTRAN_FLOW,IFL_AUTHENTICATIONINFO,认证信息,140,39,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6608,,EBNK,IFL_OPERCODE,PB_INTERBANKTRAN_FLOW,IFL_OPERCODE,业务代码,2,40,CHARACTER,,,,,,,N,,,,,1,NONE,1
6609,,EBNK,IFL_CHANNELFLAG,PB_INTERBANKTRAN_FLOW,IFL_CHANNELFLAG,渠道标识,2,41,CHARACTER,,,,,,,N,,1,,,1,NONE,1
6610,,EBNK,IFL_TRANTIME,PB_INTERBANKTRAN_FLOW,IFL_TRANTIME,交易时间,6,44,CHARACTER,,,,,,,Y,,,,,1,NONE,1
6611,,EBNK,IFL_BUSINESSTYPE,PB_INTERBANKTRAN_FLOW,IFL_BUSINESSTYPE,业务类型,5,45,CHARACTER,,,,,,,Y,,1,,,1,NONE,1
6612,,EBNK,IFL_DEDUCTACCT,PB_INTERBANKTRAN_FLOW,IFL_DEDUCTACCT,手续费扣费账号,32,49,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6613,,EBNK,IFL_AGREEMENTKIND,PB_INTERBANKTRAN_FLOW,IFL_AGREEMENTKIND,协议类型,1,54,CHARACTER,,,,,,,Y,,,,,1,NONE,1
6614,,EBNK,IFL_RSPVALUE,PB_INTERBANKTRAN_FLOW,IFL_RSPVALUE,签约标志,1,55,CHARACTER,,,,,,,Y,,,,,1,NONE,1
6615,,EBNK,IFL_ONLINETRANNO,PB_INTERBANKTRAN_FLOW,IFL_ONLINETRANNO,网上交易编号,30,50,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6616,,EBNK,IFL_TRANDERNO,PB_INTERBANKTRAN_FLOW,IFL_TRANDERNO,商户编号,160,51,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6617,,EBNK,IFL_TRANDERNAME,PB_INTERBANKTRAN_FLOW,IFL_TRANDERNAME,商户名称,300,52,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6618,,EBNK,IFL_SIGNTYPE,PB_INTERBANKTRAN_FLOW,IFL_SIGNTYPE,签订方式,1,53,CHARACTER,,,,,,,Y,,,,,1,NONE,1
6619,,EBNK,IFL_AUTHPAYKIND,PB_INTERBANKTRAN_FLOW,IFL_AUTHPAYKIND,授权支付的业务种类,5,56,CHARACTER,,,,,,,Y,,,,,1,NONE,1
6620,,EBNK,IFL_XDFKZHLX,PB_INTERBANKTRAN_FLOW,IFL_XDFKZHLX,交易限定付款账户类型,4,57,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6621,,EBNK,IFL_CUSTSERVICENO,PB_INTERBANKTRAN_FLOW,IFL_CUSTSERVICENO,客户服务号,60,58,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6622,,EBNK,IFL_PHONE,PB_INTERBANKTRAN_FLOW,IFL_PHONE,付款人联系电话,32,59,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6623,,EBNK,IFL_VERIFYPWDFLAG,PB_INTERBANKTRAN_FLOW,IFL_VERIFYPWDFLAG,是否验密标志,1,60,CHARACTER,,,,,,,Y,,,,,1,NONE,1
6624,,EBNK,IFL_TRANCODE,PB_INTERBANKTRAN_FLOW,IFL_TRANCODE,交易代码,8,61,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6625,,EBNK,IFL_LAUNCHORG,PB_INTERBANKTRAN_FLOW,IFL_LAUNCHORG,发起机构,20,62,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6626,,EBNK,IFL_RECORG,PB_INTERBANKTRAN_FLOW,IFL_RECORG,接收机构,20,63,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6627,,EBNK,IFL_PERMONTHAMTLIMIT,PB_INTERBANKTRAN_FLOW,IFL_PERMONTHAMTLIMIT,月累计金额上限,20,64,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6628,,EBNK,IFL_PERMONTHCOUNTLIMIT,PB_INTERBANKTRAN_FLOW,IFL_PERMONTHCOUNTLIMIT,月累计笔数上限,8,65,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6629,,EBNK,IFL_PERDAYAMTLIMIT,PB_INTERBANKTRAN_FLOW,IFL_PERDAYAMTLIMIT,日累计金额上限,20,66,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6630,,EBNK,IFL_PERDAYCOUNTLIMIT,PB_INTERBANKTRAN_FLOW,IFL_PERDAYCOUNTLIMIT,日累计业务笔数上限,8,67,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6631,,EBNK,IFL_SINGLEAMTLIMIT,PB_INTERBANKTRAN_FLOW,IFL_SINGLEAMTLIMIT,单笔业务金额上限,20,68,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6632,,EBNK,IFL_ABATEDATE,PB_INTERBANKTRAN_FLOW,IFL_ABATEDATE,失效日期,10,70,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6633,,EBNK,IFL_CSTNAME,PB_INTERBANKTRAN_FLOW,IFL_CSTNAME,用户姓名,50,71,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6634,,EBNK,IFL_RESCODE,PB_INTERBANKTRAN_FLOW,IFL_RESCODE,响应码,20,72,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6635,,EBNK,IFL_RESMESSAGE,PB_INTERBANKTRAN_FLOW,IFL_RESMESSAGE,响应信息,200,73,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6636,,EBNK,IFL_PLATFORMDATE,PB_INTERBANKTRAN_FLOW,IFL_PLATFORMDATE,平台日期,24,74,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6637,,EBNK,IFL_PLATFORMFLOWNO,PB_INTERBANKTRAN_FLOW,IFL_PLATFORMFLOWNO,平台流水号,20,75,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6638,,EBNK,IFL_ORIMESSAGEFLAGNO,PB_INTERBANKTRAN_FLOW,IFL_ORIMESSAGEFLAGNO,原报文标识号,50,76,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6639,,EBNK,IFL_JYLX,PB_INTERBANKTRAN_FLOW,IFL_JYLX,(认证网关)交易类型,2,77,CHARACTER,,,,,,,Y,,,,,1,NONE,1
6640,,EBNK,IFL_URL,PB_INTERBANKTRAN_FLOW,IFL_URL,生成的URL地址,1024,78,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6641,,EBNK,IFL_PRINTTIMES,PB_INTERBANKTRAN_FLOW,IFL_PRINTTIMES,凭证打印次数,4,79,INTEGER,,,,,,,N,,,,,1,NONE,1
6642,,EBNK,IFL_MESSAGEFLAG,PB_INTERBANKTRAN_FLOW,IFL_MESSAGEFLAG,是否短信通知收款人,2,80,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6643,,EBNK,IFL_RCVMOBILE,PB_INTERBANKTRAN_FLOW,IFL_RCVMOBILE,收款人手机号码,20,81,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6644,,EBNK,IFL_INUREDATE,PB_INTERBANKTRAN_FLOW,IFL_INUREDATE,生效日期,10,69,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6645,,EBNK,IFL_MESSAGE,PB_INTERBANKTRAN_FLOW,IFL_MESSAGE,短信内容,300,82,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6646,,EBNK,IFL_TRANORGCODE,PB_INTERBANKTRAN_FLOW,IFL_TRANORGCODE,交易机构号(当渠道标识是柜面时需要),12,42,CHARACTER,,,,,,,Y,,,,,1,NONE,1
6647,,EBNK,IFL_TRANDATE,PB_INTERBANKTRAN_FLOW,IFL_TRANDATE,交易日期,8,43,CHARACTER,,,,,,,Y,,,,,1,NONE,1
6648,,EBNK,IFL_BUSINESSKIND,PB_INTERBANKTRAN_FLOW,IFL_BUSINESSKIND,业务种类,5,46,CHARACTER,,,,,,,Y,,1,,,1,NONE,1
6649,,EBNK,IFL_PAYORGCODE,PB_INTERBANKTRAN_FLOW,IFL_PAYORGCODE,付款机构号,12,47,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6650,,EBNK,IFL_RECORGCODE,PB_INTERBANKTRAN_FLOW,IFL_RECORGCODE,收款机构号,12,48,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6651,,EBNK,IFL_PRODUCT,PB_INTERBANKTRAN_FLOW,IFL_PRODUCT,产品编号,200,84,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6652,,EBNK,IFL_BANKID,PB_INTERBANKTRAN_FLOW,IFL_BANKID,多法人行标识,20,85,VARCHAR,,,,2,,,N,,,,,1,NONE,1
6653,,EBNK,IFL_SYSNAME,PB_INTERBANKTRAN_FLOW,IFL_SYSNAME,系统名称,20,86,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6654,,EBNK,IFL_USE,PB_INTERBANKTRAN_FLOW,IFL_USE,用途,2,87,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6655,,EBNK,IFL_TRANFLOWNO,PB_INTERBANKTRAN_FLOW,IFL_TRANFLOWNO,ESB业务流水号,40,88,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6656,,EBNK,IFL_LASTUPDATETIME,PB_INTERBANKTRAN_FLOW,IFL_LASTUPDATETIME,最后跟新时间,14,83,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6657,,EBNK,IFL_CATYPE,PB_INTERBANKTRAN_FLOW,IFL_CATYPE,认证方式,2,89,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6658,,EBNK,LAST_ETL_ACG_DT,PB_INTERBANKTRAN_FLOW,LAST_ETL_ACG_DT,,4,90,DATE,,,,,,,Y,,,,,1,NONE,1
6659,,EBNK,DEL_F,PB_INTERBANKTRAN_FLOW,DEL_F,,2,91,SMALLINT,,,,,,,Y,,,,,1,NONE,1
6660,,EBNK,PCC_CSTNO,PB_CSTINF_CHANNEL,PCC_CSTNO,网银客户号,10,0,VARCHAR,,1,,1,,,N,,1,,,1,NONE,1
6661,,EBNK,PCC_BANKID,PB_CSTINF_CHANNEL,PCC_BANKID,多法人机构号码,20,1,VARCHAR,,,,2,,,N,,,,,1,NONE,1
6662,,EBNK,PCC_CHANNEL,PB_CSTINF_CHANNEL,PCC_CHANNEL,渠道（0:个人;1:手机WAP;2:手机客户端）,3,2,VARCHAR,,,,3,,,N,,1,,,1,NONE,1
6663,,EBNK,PCC_CHANNELSTT,PB_CSTINF_CHANNEL,PCC_CHANNELSTT,渠道状态（0:正常;1:未激活;2:暂时冻结;4:永久冻结;）,3,3,VARCHAR,,,,,,,N,,1,,,1,NONE,1
6664,,EBNK,PCC_OUTSIGLELIMIT,PB_CSTINF_CHANNEL,PCC_OUTSIGLELIMIT,对外资金单笔限额,18,4,DECIMAL,,,,,,,Y,,,,,1,NONE,1
6665,,EBNK,PCC_OUTDAYLIMIT,PB_CSTINF_CHANNEL,PCC_OUTDAYLIMIT,对外资金日累计限额,18,5,DECIMAL,,,,,,,Y,,,,,1,NONE,1
6666,,EBNK,PCC_DEFAULTTYPE,PB_CSTINF_CHANNEL,PCC_DEFAULTTYPE,渠道默认认证方式00:无认证方式;10:证书;11:令牌 12:短信; 默认值:TYPE,2,6,VARCHAR,,,,,,,N,,1,,,1,NONE,1
6667,,EBNK,PCC_MODIFYTIME,PB_CSTINF_CHANNEL,PCC_MODIFYTIME,渠道修改时间（YYYYMMDDHHMMSS）,16,8,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6668,,EBNK,PCC_CREATETIME,PB_CSTINF_CHANNEL,PCC_CREATETIME,渠道开通时间（YYYYMMDDHHMMSS）,16,7,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6669,,EBNK,PCC_OPENTYPE,PB_CSTINF_CHANNEL,PCC_OPENTYPE,开通方式（0:手机自主注册;2:网银自主注册;1:柜面注册;）,2,9,VARCHAR,,,,,,,N,,,,,1,NONE,1
6670,,EBNK,PCC_BRANCHID,PB_CSTINF_CHANNEL,PCC_BRANCHID,开通网点,30,11,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6671,,EBNK,PCC_AUTHUSERID,PB_CSTINF_CHANNEL,PCC_AUTHUSERID,授权操作员,30,13,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6672,,EBNK,PCC_CUSTLEADERNO,PB_CSTINF_CHANNEL,PCC_CUSTLEADERNO,推荐人工号,20,14,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6673,,EBNK,PCC_TELLERID,PB_CSTINF_CHANNEL,PCC_TELLERID,开通操作员,30,12,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6674,,EBNK,PCC_ACTIONTIME,PB_CSTINF_CHANNEL,PCC_ACTIONTIME,渠道激活时间（YYYYMMDDHHMMSS）,16,16,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6675,,EBNK,PCC_CUSTLEADERNAME,PB_CSTINF_CHANNEL,PCC_CUSTLEADERNAME,推荐人姓名,30,15,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6676,,EBNK,PCC_SAFEFLAG,PB_CSTINF_CHANNEL,PCC_SAFEFLAG,认证方式开关（00000；第一位：USBKEY；第二位：令牌；第三位：短信；第四五位：待定）默认值：00000,10,17,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6677,,EBNK,PCC_PRODUCT,PB_CSTINF_CHANNEL,PCC_PRODUCT,IMEM码,200,18,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6678,,EBNK,LAST_ETL_ACG_DT,PB_CSTINF_CHANNEL,LAST_ETL_ACG_DT,,4,19,DATE,,,,,,,Y,,,,,1,NONE,1
6679,,EBNK,DEL_F,PB_CSTINF_CHANNEL,DEL_F,,2,20,SMALLINT,,,,,,,Y,,,,,1,NONE,1
6680,,EBNK,PCC_LOGONTYPE,PB_CSTINF_CHANNEL,PCC_LOGONTYPE,登录方式10000:网银客户号;01000:账号;00100:网银别名;00010:手机号 默认值:11110,10,10,VARCHAR,,,,,,,N,,,,,1,NONE,1
6681,,EBNK,AIF_CSTNO,PB_ACCINF,AIF_CSTNO,网银客户号，用户的唯一标识,10,0,VARCHAR,,,,1,,,N,,,,,1,NONE,1
6682,,EBNK,AIF_ACCNO,PB_ACCINF,AIF_ACCNO,账号/卡号,30,1,VARCHAR,,1,,2,,,N,,1,,,1,NONE,1
6683,,EBNK,AIF_ALIAS,PB_ACCINF,AIF_ALIAS,账号别名,30,2,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6684,,EBNK,AIF_NOTE,PB_ACCINF,AIF_NOTE,账户说明,120,3,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6685,,EBNK,AIF_OPENNODE,PB_ACCINF,AIF_OPENNODE,账号核心开户网点,8,4,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6686,,EBNK,AIF_ACCTYPE,PB_ACCINF,AIF_ACCTYPE,账号类型（0:借记卡;1:准贷记卡;2:贷记卡（信用卡）;3:定期一本通）,3,5,VARCHAR,,,,,,,N,,,,,1,NONE,1
6687,,EBNK,AIF_FLAG,PB_ACCINF,AIF_FLAG,账号标记（0:一般账号/签约账号;1:注册账号/未签约账号;）,1,6,CHARACTER,,,,,,,N,,1,,,1,NONE,1
6688,,EBNK,AIF_USAGEFLAG,PB_ACCINF,AIF_USAGEFLAG,开通协议标志,10,7,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6689,,EBNK,AIF_LASTUSE,PB_ACCINF,AIF_LASTUSE,上次使用时间（从未使用则为注册时间），格式为YYYYMMDDHHMISS,14,8,CHARACTER,,,,,,,Y,,,,,1,NONE,1
6690,,EBNK,AIF_STT,PB_ACCINF,AIF_STT,状态（0:正常）,1,9,CHARACTER,,,,,,,N,,1,,,1,NONE,1
6691,,EBNK,AIF_ACCNAME,PB_ACCINF,AIF_ACCNAME,户名,60,10,VARCHAR,,,,,,,N,,,,,1,NONE,1
6692,,EBNK,AIF_RIGHT,PB_ACCINF,AIF_RIGHT,业务权限5位0、1数字串。第1位代表查询、第2位代表付款、第3位以后预留 默认值:10000,5,11,VARCHAR,,,,,,,N,,,,,1,NONE,1
6693,,EBNK,AIF_CHANNEL,PB_ACCINF,AIF_CHANNEL,渠道0:个人;1:手机; 默认值:0,3,12,VARCHAR,,,,3,,,N,,1,,,1,NONE,1
6694,,EBNK,AIF_BANKID,PB_ACCINF,AIF_BANKID,多法人行标识 默认值:020200,20,13,VARCHAR,,,,4,,,N,,,,,1,NONE,1
6695,,EBNK,AIF_REGBRANCHID,PB_ACCINF,AIF_REGBRANCHID,柜面签约网点,30,14,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6696,,EBNK,AIF_REGUSERID,PB_ACCINF,AIF_REGUSERID,柜面签约柜员,30,15,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6697,,EBNK,AIF_AUTHUSERID,PB_ACCINF,AIF_AUTHUSERID,柜面签约授权柜员,30,16,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6698,,EBNK,AIF_REGTIME,PB_ACCINF,AIF_REGTIME,签约时间,14,17,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6699,,EBNK,AIF_SIGLELIMIT,PB_ACCINF,AIF_SIGLELIMIT,自定义账户单笔限额,18,18,DECIMAL,,,,,,,Y,,,,,1,NONE,1
6700,,EBNK,AIF_DAYLIMIT,PB_ACCINF,AIF_DAYLIMIT,自定义账户日累计限额,18,19,DECIMAL,,,,,,,Y,,,,,1,NONE,1
6701,,EBNK,AIF_COUNT,PB_ACCINF,AIF_COUNT,使用次数 默认值：0,4,20,INTEGER,,,,,,,Y,,,,,1,NONE,1
6702,,EBNK,LAST_ETL_ACG_DT,PB_ACCINF,LAST_ETL_ACG_DT,,4,21,DATE,,,,,,,Y,,,,,1,NONE,1
6703,,EBNK,DEL_F,PB_ACCINF,DEL_F,,2,22,SMALLINT,,,,,,,Y,,,,,1,NONE,1
6704,,EBNK,LAST_ETL_ACG_DT,MB_TRANFLOW,LAST_ETL_ACG_DT,,4,51,DATE,,,,,,,Y,,,,,1,NONE,1
6705,,EBNK,DEL_F,MB_TRANFLOW,DEL_F,,2,52,SMALLINT,,,,,,,Y,,,,,1,NONE,1
6706,,EBNK,MTF_PAYACC,MB_TRANFLOW,MTF_PAYACC,付款方账号,30,3,VARCHAR,,,,,,,N,,,,,1,NONE,1
6707,,EBNK,MTF_PAYCHIACC,MB_TRANFLOW,MTF_PAYCHIACC,付款方子账户,10,4,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6708,,EBNK,MTF_PAYNAME,MB_TRANFLOW,MTF_PAYNAME,付款方户名,60,5,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6709,,EBNK,MTF_RCVACC,MB_TRANFLOW,MTF_RCVACC,收款方账号,30,6,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6710,,EBNK,MTF_FLOWNO,MB_TRANFLOW,MTF_FLOWNO,手机银行交易流水号,20,0,VARCHAR,,1,,1,,,N,,,,,1,NONE,1
6711,,EBNK,MTF_CSTNO,MB_TRANFLOW,MTF_CSTNO,手机银行客户号,10,1,VARCHAR,,,,,,,N,,,,,1,NONE,1
6712,,EBNK,MTF_BSNCODE,MB_TRANFLOW,MTF_BSNCODE,手机银行交易代码,6,2,CHARACTER,,,,,,,N,,,,,1,NONE,1
6713,,EBNK,MTF_USERREM,MB_TRANFLOW,MTF_USERREM,用户备注,150,19,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6714,,EBNK,MTF_BANKREM,MB_TRANFLOW,MTF_BANKREM,银行备注,150,20,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6715,,EBNK,MTF_HOSTFLWNO,MB_TRANFLOW,MTF_HOSTFLWNO,核心流水号,20,21,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6716,,EBNK,MTF_RCVCHIACC,MB_TRANFLOW,MTF_RCVCHIACC,收款方子账户,10,7,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6717,,EBNK,MTF_RCVNAME,MB_TRANFLOW,MTF_RCVNAME,收款方户名,60,8,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6718,,EBNK,MTF_RCVBANK,MB_TRANFLOW,MTF_RCVBANK,收款方开户行,300,9,VARCHAR,,,,,,,Y,,,,,1,NONE,1
6719,,EBNK,MTF_COMITRNO,MB_TRANFLOW,MTF_COMITRNO,收款方开户行联行号,12,10,CHARACTER,,,,,,,Y,,,,,1,NONE,1
6720,,EBNK,MTF_CRYTYPE,MB_TRANFLOW,MTF_CRYTYPE,币种,3,11,VARCHAR,,,,,,,N,,1,,,1,NONE,1
6721,,EBNK,MTF_SUBTIME,MB_TRANFLOW,MTF_SUBTIME,用户提交时间,14,12,CHARACTER,,,,,,,N,,,,,1,NONE,1
6722,,EBNK,MTF_TRANAMT,MB_TRANFLOW,MTF_TRANAMT,交易金额,18,13,DECIMAL,,,,,,,N,1,,,,1,NONE,1
6723,,EBNK,MTF_ALLCHARGEFEE,MB_TRANFLOW,MTF_ALLCHARGEFEE,应收手续费,18,14,DECIMAL,,,,,,,Y,,,,,1,NONE,1
